ABS002060;STU00404;MAT0028;14;3;17-05-0014;EXAMEN;1;4;21-11-2025
ABS002061;STU00404;MAT0034;14;3;15-04-0008;EXAMEN;0;2;21-11-2025
ABS002062;STU00406;MAT0025;16;3;16-03-0021;COURS;1;3;21-11-2025
ABS002063;STU00406;MAT0034;16;3;16-05-0025;EXAMEN;1;4;21-11-2025
ABS002064;STU00406;MAT0014;16;3;16-04-0014;TP;0;1;21-11-2025
ABS002065;STU00406;MAT0025;16;3;17-05-0031;TP;0;1;21-11-2025
ABS002066;STU00406;MAT0022;16;3;16-05-0028;TD;0;2;21-11-2025
ABS002067;STU00406;MAT0008;16;3;16-03-0012;COURS;1;1;21-11-2025
ABS002068;STU00406;MAT0025;16;3;16-04-0022;TP;1;4;21-11-2025
ABS002069;STU00406;;16;3;16-04-0022;COURS;0;4;21-11-2025
ABS002070;STU00406;MAT0026;16;3;16-05-0021;TP;0;4;21-11-2025
ABS002071;STU00406;MAT0020;16;3;16-04-0019;EXAMEN;1;3;21-11-2025
ABS002072;STU00407;MAT0028;17;3;16-04-0018;COURS;0;3;21-11-2025
ABS002073;STU00407;MAT0027;17;3;17-03-0007;TD;1;2;21-11-2025
ABS002074;STU00407;MAT0003;17;3;15-04-0013;EXAMEN;1;4;21-11-2025
ABS002075;STU00407;MAT0030;17;3;16-05-0012;EXAMEN;0;3;21-11-2025
ABS002076;STU00408;MAT0014;18;3;16-03-0017;COURS;1;4;21-11-2025
ABS002077;STU00408;MAT0012;18;3;17-05-0007;TP;0;2;21-11-2025
ABS002078;STU00408;MAT0030;18;3;16-05-0012;EXAMEN;1;4;21-11-2025
ABS002079;STU00408;MAT0006;18;3;16-04-0014;TP;1;3;21-11-2025
ABS002080;STU00408;MAT0023;18;3;17-05-0019;TP;1;4;21-11-2025
ABS002081;STU00408;MAT0022;18;3;16-03-0016;TP;1;3;21-11-2025
ABS002082;STU00408;MAT0020;18;3;17-05-0014;TP;1;3;21-11-2025
ABS002083;STU00408;MAT0026;18;3;17-05-0010;TD;1;2;21-11-2025
ABS002084;STU00408;MAT0017;18;3;17-05-0034;TP;1;3;21-11-2025
ABS002085;STU00408;MAT0018;18;3;16-03-0025;EXAMEN;0;2;21-11-2025
ABS002086;STU00408;MAT0004;18;3;17-03-0014;TP;1;2;21-11-2025
ABS002087;STU00408;MAT0031;18;3;17-05-0030;TD;1;3;21-11-2025
ABS002088;STU00408;MAT0011;18;3;17-03-0014;COURS;1;4;21-11-2025
ABS002089;STU00408;MAT0012;18;3;16-03-0008;COURS;1;1;21-11-2025
ABS002090;STU00409;MAT0019;19;3;15-04-0013;EXAMEN;1;4;21-11-2025
ABS002091;STU00409;MAT0009;19;3;17-05-0011;COURS;0;1;21-11-2025
ABS002092;STU00409;MAT0028;19;3;16-04-0015;TP;1;1;21-11-2025
ABS002093;STU00409;MAT0015;19;3;17-03-0030;COURS;1;2;21-11-2025
ABS002094;STU00409;MAT0023;19;3;17-05-0034;COURS;0;1;21-11-2025
ABS002095;STU00409;MAT0030;19;3;17-03-0030;TP;1;3;21-11-2025
ABS002096;STU00409;MAT0026;19;3;16-05-0029;TD;0;3;21-11-2025
ABS002097;STU00411;MAT0014;11;3;17-05-0026;COURS;0;3;21-11-2025
ABS002098;STU00411;MAT0013;11;3;16-05-0016;TP;1;4;21-11-2025
ABS002099;STU00411;MAT0006;11;3;16-04-0014;COURS;0;3;21-11-2025
ABS002100;STU00412;MAT0013;12;3;15-04-0012;EXAMEN;0;2;21-11-2025
ABS002101;STU00412;MAT0016;12;3;17-03-0034;TD;0;3;21-11-2025
ABS002102;STU00412;MAT0027;12;3;17-03-0015;TD;1;1;21-11-2025
ABS002103;STU00412;MAT0029;12;3;16-04-0014;EXAMEN;1;4;21-11-2025
ABS002104;STU00412;MAT0002;12;3;16-05-0033;COURS;1;3;21-11-2025
ABS002105;STU00412;MAT0010;12;3;16-05-0029;TP;1;1;21-11-2025
ABS002106;STU00412;MAT0006;12;3;16-03-0032;EXAMEN;1;3;21-11-2025
ABS002107;STU00412;MAT0017;12;3;16-03-0021;TD;1;3;21-11-2025
ABS002108;STU00412;MAT0021;12;3;16-03-0033;COURS;0;3;21-11-2025
ABS002109;STU00412;MAT0011;12;3;16-03-0012;TP;1;3;21-11-2025
ABS002110;STU00412;MAT0022;12;3;16-03-0021;TD;0;2;21-11-2025
ABS002111;STU00413;MAT0002;13;3;17-03-0011;TD;0;1;21-11-2025
ABS002112;STU00413;;13;3;16-03-0013;TD;0;2;21-11-2025
ABS002113;STU00413;MAT0030;13;3;15-04-0020;EXAMEN;0;1;21-11-2025
ABS002114;STU00413;MAT0030;13;3;16-05-0020;TP;1;1;21-11-2025
ABS002115;STU00414;MAT0023;14;3;17-05-0026;TP;0;1;21-11-2025
ABS002116;STU00414;MAT0024;14;3;17-03-0015;TD;0;2;21-11-2025
ABS002117;STU00414;MAT0017;14;3;17-03-0030;EXAMEN;0;1;21-11-2025
ABS002118;STU00414;MAT0009;14;3;17-03-0015;COURS;0;3;21-11-2025
ABS002119;STU00414;MAT0002;14;3;15-04-0009;COURS;1;2;21-11-2025
ABS002120;STU00414;MAT0009;14;3;16-03-0028;TP;0;3;21-11-2025
ABS002121;STU00415;MAT0035;15;3;15-04-0028;EXAMEN;1;1;21-11-2025
ABS002122;STU00415;MAT0032;15;3;16-04-0027;TP;1;4;21-11-2025
ABS002123;STU00415;MAT0012;15;3;17-03-0026;TP;0;3;21-11-2025
ABS002124;STU00415;MAT0015;15;3;16-05-0024;EXAMEN;0;4;21-11-2025
ABS002125;STU00415;MAT0022;15;3;17-05-0011;COURS;0;3;21-11-2025
ABS002126;STU00415;MAT0022;15;3;16-05-0008;EXAMEN;1;3;21-11-2025
ABS002127;STU00415;MAT0033;15;3;17-05-0015;TD;1;4;21-11-2025
ABS002128;STU00415;MAT0013;15;3;17-03-0027;EXAMEN;1;1;21-11-2025
ABS002129;STU00415;MAT0009;15;3;17-03-0010;COURS;0;1;21-11-2025
ABS002130;STU00415;MAT0030;15;3;17-03-0023;COURS;0;3;21-11-2025
ABS002131;STU00415;MAT0027;15;3;16-05-0024;COURS;1;1;21-11-2025
ABS002132;STU00415;MAT0004;15;3;16-04-0034;EXAMEN;0;1;21-11-2025
ABS002133;STU00415;MAT0010;15;3;17-05-0014;TP;0;3;21-11-2025
ABS002134;STU00415;MAT0012;15;3;17-05-0018;TP;1;1;21-11-2025
ABS002135;STU00416;MAT0017;16;3;16-04-0019;TD;0;4;21-11-2025
ABS002136;STU00416;MAT0002;16;3;16-03-0012;TP;1;2;21-11-2025
ABS002137;STU00416;MAT0025;16;3;17-03-0010;TD;1;3;21-11-2025
ABS002138;STU00416;MAT0017;16;3;16-05-0032;EXAMEN;1;2;21-11-2025
ABS002139;STU00419;MAT0033;19;3;16-03-0016;EXAMEN;1;3;21-11-2025
ABS002140;STU00419;MAT0030;19;3;17-03-0015;COURS;1;1;21-11-2025
ABS002141;STU00419;MAT0025;19;3;16-04-0026;TP;0;3;21-11-2025
ABS002142;STU00419;MAT0029;19;3;16-03-0032;EXAMEN;0;2;21-11-2025
ABS002143;STU00419;MAT0014;19;3;15-04-0020;TD;1;3;21-11-2025
ABS002144;STU00419;MAT0018;19;3;16-04-0014;TD;1;4;21-11-2025
ABS002145;STU00422;MAT0010;12;3;16-05-0009;TD;0;3;21-11-2025
ABS002146;STU00424;MAT0003;14;3;15-04-0013;TD;1;3;21-11-2025
ABS002147;STU00424;MAT0026;14;3;16-05-0029;TD;1;4;21-11-2025
ABS002148;STU00424;MAT0010;14;3;17-05-0030;EXAMEN;0;3;21-11-2025
ABS002149;STU00424;MAT0012;14;3;17-05-0031;COURS;1;1;21-11-2025
ABS002150;STU00424;MAT0017;14;3;15-04-0028;COURS;1;3;21-11-2025
ABS002151;STU00425;MAT0015;15;3;17-05-0010;COURS;0;2;21-11-2025
ABS002152;STU00425;MAT0011;15;3;17-05-0034;COURS;1;1;21-11-2025
ABS002153;STU00425;MAT0010;15;3;17-03-0034;COURS;1;2;21-11-2025
ABS002154;STU00425;MAT0019;15;3;17-03-0018;COURS;1;2;21-11-2025
ABS002155;STU00425;MAT0027;15;3;15-04-0024;EXAMEN;1;3;21-11-2025
ABS002156;STU00425;MAT0008;15;3;17-03-0010;TP;0;1;21-11-2025
ABS002157;STU00425;MAT0020;15;3;15-04-0016;TD;1;1;21-11-2025
ABS002158;STU00425;MAT0025;15;3;16-03-0032;TD;1;4;21-11-2025
ABS002159;STU00425;MAT0034;15;3;16-04-0027;EXAMEN;0;3;21-11-2025
ABS002160;STU00425;MAT0025;15;3;16-05-0017;EXAMEN;0;4;21-11-2025
ABS002161;STU00425;MAT0008;15;3;16-05-0016;EXAMEN;1;2;21-11-2025
ABS002162;STU00426;MAT0028;16;3;16-03-0029;TD;0;2;21-11-2025
ABS002163;STU00426;MAT0020;16;3;17-03-0007;COURS;0;2;21-11-2025
ABS002164;STU00426;MAT0035;16;3;17-05-0015;TD;1;1;21-11-2025
ABS002165;STU00426;MAT0032;16;3;16-04-0030;COURS;0;4;21-11-2025
ABS002166;STU00426;MAT0027;16;3;16-03-0033;TP;1;1;21-11-2025
ABS002167;STU00426;MAT0033;16;3;16-05-0012;TD;0;1;21-11-2025
ABS002168;STU00426;MAT0028;16;3;17-03-0014;EXAMEN;1;2;21-11-2025
ABS002169;STU00427;MAT0011;17;3;17-03-0030;TP;0;4;21-11-2025
ABS002170;STU00427;MAT0007;17;3;17-03-0034;COURS;0;1;21-11-2025
ABS002171;STU00427;MAT0012;17;3;15-04-0032;TP;0;2;21-11-2025
ABS002172;STU00427;;17;3;16-05-0029;TP;1;2;21-11-2025
ABS002173;STU00427;MAT0011;17;3;15-04-0033;COURS;0;4;21-11-2025
ABS002174;STU00428;MAT0015;18;3;16-04-0014;TD;1;2;21-11-2025
ABS002175;STU00428;MAT0025;18;3;17-05-0026;TD;0;4;21-11-2025
ABS002176;STU00428;MAT0006;18;3;16-04-0030;TP;1;4;21-11-2025
ABS002177;STU00428;MAT0030;18;3;17-03-0019;COURS;0;3;21-11-2025
ABS002178;STU00428;MAT0005;18;3;17-03-0007;TD;0;2;21-11-2025
ABS002179;STU00428;MAT0010;18;3;17-03-0014;COURS;1;2;21-11-2025
ABS002180;STU00429;MAT0005;19;3;17-05-0034;EXAMEN;0;1;21-11-2025
ABS002181;STU00429;MAT0032;19;3;16-04-0022;EXAMEN;0;1;21-11-2025
ABS002182;STU00429;MAT0024;19;3;16-04-0031;TD;0;1;21-11-2025
ABS002183;STU00429;MAT0018;19;3;16-05-0033;TD;1;2;21-11-2025
ABS002184;STU00429;MAT0029;19;3;16-04-0026;EXAMEN;0;1;21-11-2025
ABS002185;STU00429;MAT0027;19;3;15-04-0025;TD;1;3;21-11-2025
ABS002186;STU00429;MAT0032;19;3;15-04-0028;TD;1;1;21-11-2025
ABS002187;STU00431;MAT0011;11;3;17-05-0019;TP;1;1;21-11-2025
ABS002188;STU00431;MAT0029;11;3;16-03-0017;TD;0;2;21-11-2025
ABS002189;STU00431;MAT0015;11;3;15-04-0017;TP;1;1;21-11-2025
ABS002190;STU00431;MAT0020;11;3;16-04-0030;TD;1;1;21-11-2025
ABS002191;STU00431;MAT0031;11;3;16-04-0015;TD;1;4;21-11-2025
ABS002192;STU00431;MAT0020;11;3;15-04-0025;COURS;1;4;21-11-2025
ABS002193;STU00432;MAT0020;12;3;16-05-0021;EXAMEN;0;3;21-11-2025
ABS002194;STU00432;MAT0019;12;3;17-05-0026;EXAMEN;0;2;21-11-2025
ABS002195;STU00433;MAT0030;13;3;16-03-0020;TD;0;4;21-11-2025
ABS002196;STU00435;MAT0019;15;3;17-03-0019;COURS;0;3;21-11-2025
ABS002197;STU00435;MAT0011;15;3;16-03-0032;EXAMEN;1;3;21-11-2025
ABS002198;STU00436;MAT0009;16;3;17-03-0019;EXAMEN;0;4;21-11-2025
ABS002199;STU00436;MAT0004;16;3;15-04-0024;COURS;1;2;21-11-2025
ABS002200;STU00436;MAT0017;16;3;15-04-0024;TP;1;2;21-11-2025
ABS002201;STU00437;MAT0003;17;3;16-05-0032;TP;1;2;21-11-2025
ABS002202;STU00437;MAT0031;17;3;17-05-0026;TP;1;1;21-11-2025
ABS002203;STU00437;MAT0027;17;3;17-05-0018;TD;0;4;21-11-2025
ABS002204;STU00437;MAT0004;17;3;16-04-0007;COURS;0;3;21-11-2025
ABS002205;STU00437;MAT0026;17;3;17-05-0019;COURS;1;3;21-11-2025
ABS002206;STU00437;MAT0002;17;3;16-05-0013;TP;1;1;21-11-2025
ABS002207;STU00437;MAT0013;17;3;17-05-0015;EXAMEN;1;3;21-11-2025
ABS002208;STU00437;MAT0004;17;3;15-04-0021;EXAMEN;1;1;21-11-2025
ABS002209;STU00437;MAT0034;17;3;17-05-0010;EXAMEN;0;1;21-11-2025
ABS002210;STU00437;MAT0014;17;3;17-03-0010;EXAMEN;1;1;21-11-2025
ABS002211;STU00437;MAT0018;17;3;17-03-0014;TP;0;3;21-11-2025
ABS002212;STU00438;MAT0018;18;3;16-04-0022;TP;1;4;21-11-2025
ABS002213;STU00438;MAT0020;18;3;15-04-0012;COURS;1;2;21-11-2025
ABS002214;STU00438;MAT0023;18;3;16-03-0017;EXAMEN;1;2;21-11-2025
ABS002215;STU00438;MAT0012;18;3;15-04-0020;TD;1;2;21-11-2025
ABS002216;STU00438;;18;3;17-03-0026;TP;0;3;21-11-2025
ABS002217;STU00438;MAT0002;18;3;15-04-0032;TP;1;4;21-11-2025
ABS002218;STU00438;MAT0035;18;3;15-04-0016;TP;1;3;21-11-2025
ABS002219;STU00438;MAT0015;18;3;16-04-0026;EXAMEN;0;1;21-11-2025
ABS002220;STU00439;;19;3;16-03-0017;EXAMEN;1;2;21-11-2025
ABS002221;STU00439;MAT0023;19;3;15-04-0017;TD;0;1;21-11-2025
ABS002222;STU00440;MAT0012;20;3;16-04-0011;COURS;1;1;21-11-2025
ABS002223;STU00440;MAT0031;20;3;17-05-0031;TD;1;2;21-11-2025
ABS002224;STU00440;MAT0032;20;3;16-05-0021;TD;1;3;21-11-2025
ABS002225;STU00440;MAT0035;20;3;17-05-0027;TD;1;3;21-11-2025
ABS002226;STU00440;MAT0021;20;3;16-05-0028;TP;0;3;21-11-2025
ABS002227;STU00440;MAT0023;20;3;16-03-0028;TD;1;3;21-11-2025
ABS002228;STU00440;MAT0008;20;3;17-03-0019;TP;1;1;21-11-2025
ABS002229;STU00440;MAT0004;20;3;15-04-0009;TP;1;1;21-11-2025
ABS002230;STU00440;MAT0006;20;3;15-04-0016;TP;1;3;21-11-2025
ABS002231;STU00440;MAT0015;20;3;16-04-0022;TP;1;3;21-11-2025
ABS002232;STU00440;MAT0029;20;3;16-03-0016;TP;0;4;21-11-2025
ABS002233;STU00441;MAT0030;11;3;16-05-0032;TD;0;2;21-11-2025
ABS002234;STU00441;MAT0015;11;3;16-03-0017;EXAMEN;1;1;21-11-2025
ABS002235;STU00441;MAT0008;11;3;16-03-0013;TD;1;1;21-11-2025
ABS002236;STU00441;MAT0016;11;3;16-05-0013;TD;1;1;21-11-2025
ABS002237;STU00441;MAT0033;11;3;17-05-0022;TD;1;1;21-11-2025
ABS002238;STU00441;MAT0012;11;3;15-04-0032;EXAMEN;1;2;21-11-2025
ABS002239;STU00441;MAT0028;11;3;16-03-0016;TD;0;1;21-11-2025
ABS002240;STU00441;MAT0008;11;3;15-04-0012;EXAMEN;1;4;21-11-2025
ABS002241;STU00441;MAT0014;11;3;15-04-0033;TP;1;4;21-11-2025
ABS002242;STU00441;MAT0007;11;3;16-05-0008;COURS;1;4;21-11-2025
ABS002243;STU00441;MAT0018;11;3;16-03-0016;EXAMEN;1;4;21-11-2025
ABS002244;STU00441;MAT0025;11;3;16-04-0030;TD;1;4;21-11-2025
ABS002245;STU00442;MAT0026;12;3;16-03-0013;TD;1;3;21-11-2025
ABS002246;STU00442;MAT0028;12;3;16-04-0027;TP;1;3;21-11-2025
ABS002247;STU00442;MAT0002;12;3;17-03-0026;COURS;0;3;21-11-2025
ABS002248;STU00442;MAT0002;12;3;16-04-0014;TD;1;3;21-11-2025
ABS002249;STU00442;MAT0006;12;3;17-03-0010;EXAMEN;1;3;21-11-2025
ABS002250;STU00443;MAT0033;13;3;16-04-0015;TP;1;4;21-11-2025
ABS002251;STU00443;MAT0029;13;3;17-05-0018;TD;1;3;21-11-2025
ABS002252;STU00443;MAT0023;13;3;15-04-0017;TD;1;1;21-11-2025
ABS002253;STU00443;MAT0012;13;3;16-05-0008;TD;0;4;21-11-2025
ABS002254;STU00443;MAT0005;13;3;16-05-0024;TD;0;2;21-11-2025
ABS002255;STU00444;;14;3;16-03-0021;TP;1;3;21-11-2025
ABS002256;STU00445;MAT0018;15;3;16-03-0032;TD;1;2;21-11-2025
ABS002257;STU00445;MAT0034;15;3;17-05-0019;COURS;0;2;21-11-2025
ABS002258;STU00445;MAT0014;15;3;17-05-0007;TP;1;1;21-11-2025
ABS002259;STU00445;MAT0016;15;3;16-03-0025;EXAMEN;1;1;21-11-2025
ABS002260;STU00445;;15;3;15-04-0017;COURS;1;2;21-11-2025
ABS002261;STU00446;MAT0021;16;3;17-03-0018;TD;1;4;21-11-2025
ABS002262;STU00446;MAT0014;16;3;15-04-0025;TD;1;3;21-11-2025
ABS002263;STU00446;MAT0021;16;3;17-03-0027;COURS;1;4;21-11-2025
ABS002264;STU00446;MAT0021;16;3;17-05-0007;TD;0;4;21-11-2025
ABS002265;STU00446;MAT0008;16;3;17-03-0030;COURS;1;1;21-11-2025
ABS002266;STU00446;MAT0035;16;3;17-03-0014;TD;1;4;21-11-2025
ABS002267;STU00446;MAT0021;16;3;16-04-0011;TP;0;4;21-11-2025
ABS002268;STU00447;MAT0021;17;3;17-05-0023;COURS;1;1;21-11-2025
ABS002269;STU00447;MAT0021;17;3;16-03-0016;COURS;1;3;21-11-2025
ABS002270;STU00447;MAT0030;17;3;16-03-0029;TD;1;3;21-11-2025
ABS002271;STU00447;MAT0034;17;3;16-05-0032;EXAMEN;0;4;21-11-2025
ABS002272;STU00447;MAT0006;17;3;16-03-0021;TD;1;4;21-11-2025
ABS002273;STU00447;MAT0014;17;3;17-05-0014;TP;0;1;21-11-2025
ABS002274;STU00447;MAT0022;17;3;17-05-0007;TP;1;4;21-11-2025
ABS002275;STU00447;MAT0019;17;3;17-03-0018;EXAMEN;1;1;21-11-2025
ABS002276;STU00448;MAT0032;18;3;16-03-0025;TD;1;1;21-11-2025
ABS002277;STU00449;MAT0003;19;3;17-03-0019;TD;1;2;21-11-2025
ABS002278;STU00449;MAT0012;19;3;16-04-0022;EXAMEN;0;2;21-11-2025
ABS002279;STU00449;MAT0027;19;3;17-05-0026;EXAMEN;1;3;21-11-2025
ABS002280;STU00449;MAT0012;19;3;16-03-0016;COURS;1;3;21-11-2025
ABS002281;STU00449;MAT0027;19;3;15-04-0009;COURS;0;1;21-11-2025
ABS002282;STU00449;MAT0030;19;3;16-05-0029;TP;1;2;21-11-2025
ABS002283;STU00449;MAT0020;19;3;15-04-0024;EXAMEN;1;1;21-11-2025
ABS002284;STU00449;MAT0003;19;3;16-04-0010;TD;1;1;21-11-2025
ABS002285;STU00449;MAT0014;19;3;17-03-0022;COURS;0;4;21-11-2025
ABS002286;STU00449;MAT0028;19;3;15-04-0013;TD;1;1;21-11-2025
ABS002287;STU00449;MAT0017;19;3;16-04-0027;TP;1;2;21-11-2025
ABS002288;STU00449;MAT0014;19;3;16-05-0017;COURS;1;1;21-11-2025
ABS002289;STU00450;;20;3;16-05-0029;TD;0;3;21-11-2025
ABS002290;STU00450;MAT0030;20;3;17-05-0023;TP;1;3;21-11-2025
ABS002291;STU00450;MAT0016;20;3;17-03-0034;TP;1;4;21-11-2025
ABS002292;STU00450;MAT0032;20;3;17-03-0034;COURS;1;2;21-11-2025
ABS002293;STU00450;MAT0028;20;3;17-03-0027;COURS;1;4;21-11-2025
ABS002294;STU00450;MAT0003;20;3;16-04-0031;TD;0;2;21-11-2025
ABS002295;STU00450;MAT0034;20;3;17-05-0023;COURS;1;2;21-11-2025
ABS002296;STU00451;MAT0015;11;3;17-05-0014;TD;1;4;21-11-2025
ABS002297;STU00451;MAT0017;11;3;16-04-0007;COURS;0;1;21-11-2025
ABS002298;STU00451;MAT0008;11;3;17-05-0007;TP;0;4;21-11-2025
ABS002299;STU00451;MAT0035;11;3;16-03-0012;TD;1;3;21-11-2025
ABS002300;STU00451;MAT0011;11;3;15-04-0032;COURS;1;1;21-11-2025
ABS002301;STU00452;MAT0003;12;3;17-03-0026;TP;1;2;21-11-2025
ABS002302;STU00452;MAT0018;12;3;17-03-0015;COURS;0;4;21-11-2025
ABS002303;STU00452;MAT0018;12;3;16-05-0025;COURS;1;2;21-11-2025
ABS002304;STU00452;MAT0016;12;3;16-04-0018;COURS;0;4;21-11-2025
ABS002305;STU00453;MAT0018;13;3;17-03-0031;EXAMEN;0;4;21-11-2025
ABS002306;STU00453;MAT0025;13;3;17-03-0030;TP;1;4;21-11-2025
ABS002307;STU00453;MAT0012;13;3;16-03-0012;TP;0;4;21-11-2025
ABS002308;STU00453;MAT0010;13;3;15-04-0032;TD;0;3;21-11-2025
ABS002309;STU00454;MAT0027;14;3;16-03-0012;COURS;0;1;21-11-2025
ABS002310;STU00454;MAT0020;14;3;16-03-0013;EXAMEN;1;1;21-11-2025
ABS002311;STU00455;MAT0035;15;3;17-03-0011;EXAMEN;1;2;21-11-2025
ABS002312;STU00455;MAT0003;15;3;17-03-0011;COURS;1;2;21-11-2025
ABS002313;STU00455;MAT0027;15;3;15-04-0032;TD;0;3;21-11-2025
ABS002314;STU00455;MAT0035;15;3;16-03-0020;COURS;0;4;21-11-2025
ABS002315;STU00455;MAT0021;15;3;16-04-0026;COURS;0;4;21-11-2025
ABS002316;STU00455;MAT0022;15;3;17-03-0011;COURS;0;4;21-11-2025
ABS002317;STU00456;MAT0029;16;3;17-03-0027;TD;0;1;21-11-2025
ABS002318;STU00456;MAT0025;16;3;16-03-0024;COURS;1;4;21-11-2025
ABS002319;STU00456;MAT0025;16;3;17-03-0027;EXAMEN;0;1;21-11-2025
ABS002320;STU00456;MAT0017;16;3;16-03-0032;TP;1;3;21-11-2025
ABS002321;STU00457;MAT0011;17;3;16-03-0025;COURS;1;1;21-11-2025
ABS002322;STU00458;MAT0015;18;3;17-03-0011;TP;0;2;21-11-2025
ABS002323;STU00458;MAT0010;18;3;17-03-0018;COURS;1;1;21-11-2025
ABS002324;STU00458;MAT0012;18;3;16-03-0017;TD;1;3;21-11-2025
ABS002325;STU00458;MAT0002;18;3;17-03-0011;TP;0;4;21-11-2025
ABS002326;STU00458;MAT0025;18;3;15-04-0012;COURS;0;2;21-11-2025
ABS002327;STU00458;MAT0023;18;3;16-04-0027;TP;0;2;21-11-2025
ABS002328;STU00459;MAT0020;19;3;16-05-0033;COURS;1;2;21-11-2025
ABS002329;STU00459;MAT0023;19;3;16-04-0018;TP;0;1;21-11-2025
ABS002330;STU00459;MAT0007;19;3;17-03-0010;COURS;0;1;21-11-2025
ABS002331;STU00459;MAT0028;19;3;16-03-0032;EXAMEN;1;3;21-11-2025
ABS002332;STU00459;MAT0035;19;3;17-05-0026;EXAMEN;0;4;21-11-2025
ABS002333;STU00459;MAT0027;19;3;16-05-0028;TD;0;4;21-11-2025
ABS002334;STU00460;MAT0020;20;3;17-05-0015;EXAMEN;0;2;21-11-2025
ABS002335;STU00460;MAT0006;20;3;15-04-0033;COURS;1;4;21-11-2025
ABS002336;STU00462;MAT0026;12;3;16-03-0008;TD;1;2;21-11-2025
ABS002337;STU00462;MAT0021;12;3;16-03-0032;TD;0;3;21-11-2025
ABS002338;STU00462;MAT0018;12;3;16-05-0020;EXAMEN;1;1;21-11-2025
ABS002339;STU00462;MAT0008;12;3;16-05-0012;TD;1;4;21-11-2025
ABS002340;STU00462;MAT0028;12;3;16-04-0015;TD;0;1;21-11-2025
ABS002341;STU00462;MAT0011;12;3;16-03-0009;TD;1;4;21-11-2025
ABS002342;STU00462;MAT0010;12;3;17-05-0030;COURS;1;3;21-11-2025
ABS002343;STU00462;MAT0014;12;3;16-03-0013;COURS;0;1;21-11-2025
ABS002344;STU00462;MAT0025;12;3;17-05-0023;TD;1;4;21-11-2025
ABS002345;STU00462;MAT0008;12;3;16-04-0014;COURS;0;1;21-11-2025
ABS002346;STU00462;MAT0008;12;3;17-03-0015;EXAMEN;1;1;21-11-2025
ABS002347;STU00462;MAT0006;12;3;17-05-0034;EXAMEN;1;2;21-11-2025
ABS002348;STU00463;MAT0035;13;3;16-03-0021;EXAMEN;1;1;21-11-2025
ABS002349;STU00463;MAT0035;13;3;16-04-0007;TP;0;1;21-11-2025
ABS002350;STU00463;MAT0031;13;3;16-05-0020;TP;1;1;21-11-2025
ABS002351;STU00463;MAT0033;13;3;17-03-0007;TP;1;2;21-11-2025
ABS002352;STU00463;MAT0007;13;3;16-04-0010;TD;1;1;21-11-2025
ABS002353;STU00463;MAT0006;13;3;17-03-0023;TP;0;3;21-11-2025
ABS002354;STU00464;MAT0020;14;3;16-05-0032;TD;1;2;21-11-2025
ABS002355;STU00464;;14;3;17-05-0015;COURS;1;3;21-11-2025
ABS002356;STU00464;MAT0027;14;3;17-03-0015;EXAMEN;0;3;21-11-2025
ABS002357;STU00464;MAT0017;14;3;15-04-0025;TP;1;3;21-11-2025
ABS002358;STU00465;MAT0007;15;3;16-05-0008;COURS;1;3;21-11-2025
ABS002359;STU00465;MAT0002;15;3;17-05-0030;TD;1;1;21-11-2025
ABS002360;STU00465;MAT0010;15;3;17-05-0023;TD;1;4;21-11-2025
ABS002361;STU00465;MAT0019;15;3;17-05-0031;COURS;0;4;21-11-2025
ABS002362;STU00466;MAT0032;16;3;16-05-0009;TP;1;2;21-11-2025
ABS002363;STU00466;MAT0023;16;3;16-04-0014;TD;1;2;21-11-2025
ABS002364;STU00466;MAT0030;16;3;17-03-0018;COURS;0;1;21-11-2025
ABS002365;STU00466;MAT0007;16;3;17-03-0026;TD;1;3;21-11-2025
ABS002366;STU00466;MAT0008;16;3;16-03-0024;EXAMEN;1;2;21-11-2025
ABS002367;STU00466;MAT0023;16;3;16-05-0017;COURS;0;4;21-11-2025
ABS002368;STU00466;MAT0004;16;3;16-03-0008;EXAMEN;1;2;21-11-2025
ABS002369;STU00466;MAT0028;16;3;17-03-0015;EXAMEN;0;1;21-11-2025
ABS002370;STU00466;MAT0016;16;3;16-03-0024;TD;1;1;21-11-2025
ABS002371;STU00466;MAT0012;16;3;17-03-0030;TD;1;2;21-11-2025
ABS002372;STU00466;MAT0028;16;3;17-05-0030;COURS;1;2;21-11-2025
ABS002373;STU00466;MAT0017;16;3;17-03-0027;TP;0;4;21-11-2025
ABS002374;STU00466;MAT0021;16;3;16-04-0031;TD;1;3;21-11-2025
ABS002375;STU00467;MAT0010;17;3;16-05-0012;EXAMEN;1;2;21-11-2025
ABS002376;STU00468;MAT0006;18;3;17-03-0026;TP;0;3;21-11-2025
ABS002377;STU00468;MAT0014;18;3;16-04-0030;TP;1;2;21-11-2025
ABS002378;STU00468;MAT0023;18;3;16-04-0014;EXAMEN;0;4;21-11-2025
ABS002379;STU00469;MAT0009;19;3;17-03-0030;EXAMEN;1;2;21-11-2025
ABS002380;STU00469;;19;3;15-04-0021;EXAMEN;1;4;21-11-2025
ABS002381;STU00469;MAT0026;19;3;15-04-0029;TD;1;3;21-11-2025
ABS002382;STU00469;MAT0029;19;3;17-03-0026;EXAMEN;1;4;21-11-2025
ABS002383;STU00469;MAT0018;19;3;17-05-0034;TP;1;1;21-11-2025
ABS002384;STU00470;;20;3;17-03-0018;COURS;1;1;21-11-2025
